product_id,name,url,collection,category,color,price,original_price,discount_pct,sizes,description,composition,availability_text,image_urls,source,collected_at,price_source,price_confidence,price_http_status,price_error,size_count,price_vs_category,portfolio_cluster,ml_x,ml_y,cluster_size
4393,Biquíni Atticus Pérola,https://www.intibrand.com/produto/biquini-atticus-perola-4393,VERÃO 2027,Biquínis,Pérola,110.0,334.5,67.12,P|M|G,"O Biquíni Atticus combina elegância e conforto em uma peça sofisticada para o verão. O top tem aro fixo e as alças largas garantem sustentação e conforto, ideal para diversos tipos de corpos. Para a calcinha escolhemos nosso clássico asa delta. Feito em microfibra. Composição: 84% Poliamida / 16% Elastano Modelo veste PP.",84% Poliamida / 16% Elastano,unavailable,https://cdn.vnda.com.br/intibrand/2025/01/28/17_09_32_198_17_1_6_610_biquc38dni20atticus20pc389rola2020frente202201.jpg?v=1738094972,public_catalog,2026-08-24T17:28:30.310313-03:00,jsonld:price,HIGH,200,,3,0.9322033898305084,3,-2.6438960955998567,0.039943400409045676,81
4395,Biquíni Atticus Terracota,https://www.intibrand.com/produto/biquini-atticus-terracota-4395,VERÃO 2027,Biquínis,Terracota,110.0,334.5,67.12,P|M|G,"O Biquíni Atticus combina elegância e conforto em uma peça sofisticada para o verão. O top tem aro fixo e as alças largas garantem sustentação e conforto, ideal para diversos tipos de corpos. Para a calcinha escolhemos nosso clássico asa delta. Feito em trilobal. Composição: 85% Poliamida / 15% Elastano Modelo veste PP.",85% Poliamida / 15% Elastano,unavailable,https://cdn.vnda.com.br/intibrand/2025/01/28/17_09_58_512_17_1_9_929_biquc38dni20atticus20terracota20frente201.jpg?v=1745944669,public_catalog,2026-08-24T17:28:30.310313-03:00,jsonld:price,HIGH,200,,3,0.9322033898305084,3,-2.6109889141613665,0.026815115445401612,81
3481,Biquíni Azov Preto,https://www.intibrand.com/produto/biquini-azov-preto-3481,VERÃO 2027,Biquínis,Preto,95.0,239.5,60.33,PP|P|M|G|GG,,,unavailable,https://cdn.vnda.com.br/intibrand/2022/08/29/17_8_1_126_BIQUNIAZOVPRETOFRENTE.jpg?v=1661805982,public_catalog,2026-08-24T17:28:30.310313-03:00,jsonld:price,HIGH,200,,5,0.8050847457627118,3,-1.4871189061718197,0.09196995179222896,81
4603,Biquíni Bardi Cobre,https://www.intibrand.com/produto/biquini-bardi-cobre-4603,VERÃO 2027,Biquínis,Cobre,137.5,344.5,60.09,PP|P|M|G,"Um design escultural e sofisticado, o biquíni Bardi se destaca pelo top com decote halter transpassado e aviamento orgânico, criando um recorte estratégico que valoriza o busto. A modelagem da calcinha hot pants traz elegância e ajuste impecável ao corpo, conferindo uma sofisticação atemporal. Composição: 87% Poliamida / 13% Elastano Modelo veste PP.",87% Poliamida / 13% Elastano,partial_or_variant_unavailable,https://cdn.vnda.com.br/intibrand/2025/09/17/16_31_23_633_biqu-c3-8dni-20bardi-20cobre-20frente-16097700.jpg?v=1758137483,public_catalog,2026-08-24T17:28:30.310313-03:00,jsonld:price,HIGH,200,,4,1.1652542372881356,3,-1.9920395014262158,0.43656708929440274,81
4601,Biquíni Bardi Off-White,https://www.intibrand.com/produto/biquini-bardi-off-white-4601,VERÃO 2027,Biquínis,Off White,137.5,344.5,60.09,PP|P|M|G,"Um design escultural e sofisticado, o biquíni Bardi se destaca pelo top com decote halter transpassado e aviamento orgânico, criando um recorte estratégico que valoriza o busto. A modelagem da calcinha hot pants traz elegância e ajuste impecável ao corpo, conferindo uma sofisticação atemporal. Composição: 87% Poliamida / 13% Elastano Modelo veste PP.",87% Poliamida / 13% Elastano,unavailable,https://cdn.vnda.com.br/intibrand/2025/09/17/16_29_49_486_biqu-c3-8dni-20bardi-20p-c3-89rola-20frente-16097510.jpg?v=1758137399,public_catalog,2026-08-24T17:28:30.310313-03:00,jsonld:price,HIGH,200,,4,1.1652542372881356,3,-1.9248273667754237,0.440451532122583,81
4602,Biquíni Bardi Preto,https://www.intibrand.com/produto/biquini-bardi-preto-4602,VERÃO 2027,Biquínis,Preto,137.5,344.5,60.09,PP|P|M|G,"Um design escultural e sofisticado, o biquíni Bardi se destaca pelo top com decote halter transpassado e aviamento orgânico, criando um recorte estratégico que valoriza o busto. A modelagem da calcinha hot pants traz elegância e ajuste impecável ao corpo, conferindo uma sofisticação atemporal. Composição: 87% Poliamida / 13% Elastano Modelo veste PP.",87% Poliamida / 13% Elastano,partial_or_variant_unavailable,https://cdn.vnda.com.br/intibrand/2025/09/17/16_32_06_699_biqu-c3-8dni-20bardi-20preto-20frente-16099120.jpg?v=1758137526,public_catalog,2026-08-24T17:28:30.310313-03:00,jsonld:price,HIGH,200,,4,1.1652542372881356,3,-1.9769260134272957,0.47198924914404156,81
3006,Biquíni Bercy Pérola,https://www.intibrand.com/produto/biquini-bercy-perola-3006,VERÃO 2027,Biquínis,Pérola,110.0,394.5,72.12,P|M|G,"Biquíni formato triângulo, textura de nervura, com parte superior fixa e duas alças de sustentação finas e também fixas. Calcinha estilo asa-delta e com detalhe de nervura. Confeccionada em tecido de microfibra e acabamento todo embutido. Confeccionado em Microfibra (malha de poliamida). Composição: 85% Poliamida, 15% Elastano.","85% Poliamida, 15% Elastano.",unavailable,https://cdn.vnda.com.br/intibrand/2023/06/21/14_6_0_002_BIQUC38DNI20BERCY20PC389ROLA20FRENTE.jpg?v=1713551785,public_catalog,2026-08-24T17:28:30.310313-03:00,jsonld:price,HIGH,200,,3,0.9322033898305084,3,-2.866761002163752,0.3941922382837916,81
3005,Biquíni Bercy Preto,https://www.intibrand.com/produto/biquini-bercy-preto-3005,VERÃO 2027,Biquínis,Preto,110.0,394.5,72.12,P|M|G,"Biquíni formato triângulo, textura de nervura, com parte superior fixa e duas alças de sustentação finas e também fixas. Calcinha estilo asa-delta e com detalhe de nervura. Confeccionada em tecido de microfibra e acabamento todo embutido. Confeccionado em Microfibra (malha de poliamida). Composição: 85% Poliamida, 15% Elastano.","85% Poliamida, 15% Elastano.",unavailable,https://cdn.vnda.com.br/intibrand/2022/11/29/19_11_4_414_BIQUC38DNI20BERCY20PRETO20FRENTE.jpg?v=1669761707,public_catalog,2026-08-24T17:28:30.310313-03:00,jsonld:price,HIGH,200,,3,0.9322033898305084,3,-2.8281411672242425,0.4074154145319278,81
4058,Biquíni Bernie Off-White,https://www.intibrand.com/produto/biquini-bernie-off-white-4058,VERÃO 2027,Biquínis,Off White,110.0,294.5,62.65,P|M|G,"Biquíni elegante com bojo estruturado, alças duplas reguláveis e calcinha estilo vintage com detalhe texturizado em uma das laterais. Modelo veste PP.",,unavailable,https://cdn.vnda.com.br/intibrand/2024/04/08/14_52_17_6_14_4_0_051_biquc38dni20bernie20offwhite20lado.jpg?v=1712598737,public_catalog,2026-08-24T17:28:30.310313-03:00,jsonld:price,HIGH,200,,3,0.9322033898305084,3,-2.3811054442517703,-0.23321827513717733,81
4412,Biquíni Bonneville Pérola,https://www.intibrand.com/produto/biquini-bonneville-perola-4412,VERÃO 2027,Biquínis,Pérola,260.0,659.0,60.55,P|M|G|GG,"O biquíni Bonneville é a peça perfeita para quem busca estilo e sofisticação com um toque moderno. Tem alças finas feitas em metal dourado banhado a ouro, que proporcionam um visual delicado e elegante, ideal para garantir o conforto sem perder a feminilidade. As correntes não esquentam nem enferrujam. Confeccionado em malha Super Liberty e microfibra. Composição: 84% Poliamida / 16% Elastano Modelo veste PP.",84% Poliamida / 16% Elastano,unavailable,https://cdn.vnda.com.br/intibrand/2025/01/29/15_21_32_509_15_1_6_681_biquc38dni20bonneville20pc389rola20frente20320aw25201.jpg?v=1738174902,public_catalog,2026-08-24T17:28:30.310313-03:00,jsonld:price,HIGH,200,,4,2.2033898305084745,1,-2.2711642067896842,2.5869336923621904,46
3487,Biquíni Bonneville Preto,https://www.intibrand.com/produto/biquini-bonneville-preto-3487,VERÃO 2027,Biquínis,Preto,260.0,659.0,60.55,P|M|G|GG,"O biquíni Bonneville é a peça perfeita para quem busca estilo e sofisticação com um toque moderno. Tem alças finas feitas em metal dourado banhado a ouro, que proporcionam um visual delicado e elegante, ideal para garantir o conforto sem perder a feminilidade. As correntes não esquentam nem enferrujam. Confeccionado em malha Super Liberty e microfibra. Composição: 84% Poliamida / 16% Elastano Modelo veste PP.",84% Poliamida / 16% Elastano,partial_or_variant_unavailable,https://cdn.vnda.com.br/intibrand/2025/04/30/17_12_05_383_17_4_6_600_biquc38dni20bonneville20preto20aw2520frente203.jpg?v=1746043952,public_catalog,2026-08-24T17:28:30.310313-03:00,jsonld:price,HIGH,200,,4,2.2033898305084745,1,-2.2325443718501745,2.6001568686103265,46
4557,Biquíni Capanema Cobre,https://www.intibrand.com/produto/biquini-capanema-cobre-4557,VERÃO 2027,Biquínis,Cobre,118.0,274.5,57.01,PP|P|M|G,"Minimalismo sofisticado define o biquíni Capanema. Seu top cortininha franzido ganha um charme extra com alças ajustáveis e aviamentos metálicos, que adicionam um toque de exclusividade. A calcinha, com tiras finas laterais, proporciona versatilidade e caimento perfeito. Ideal para compor looks sofisticados na praia ou na piscina. Composição: 87% Poliéster / 13% Elastano Modelo veste PP.",87% Poliéster / 13% Elastano,partial_or_variant_unavailable,https://cdn.vnda.com.br/intibrand/2025/08/04/17_18_48_172_biqu-c3-8dni-20capanema-20cobre-20zoom-20top-17080670.jpg?v=1757976106,public_catalog,2026-08-24T17:28:30.310313-03:00,jsonld:price,HIGH,200,,4,1.0,3,-1.8494861117037988,-0.04202335371592423,81
4555,Biquíni Capanema Pérola,https://www.intibrand.com/produto/biquini-capanema-perola-4555,VERÃO 2027,Biquínis,Pérola,118.0,274.5,57.01,PP|P|M|G,"Minimalismo sofisticado define o biquíni Capanema. Seu top cortininha franzido ganha um charme extra com alças ajustáveis e aviamentos metálicos, que adicionam um toque de exclusividade. A calcinha, com tiras finas laterais, proporciona versatilidade e caimento perfeito. Ideal para compor looks sofisticados na praia ou na piscina. Composição: 84% Poliamida / 16% Elastano Modelo veste PP.",84% Poliamida / 16% Elastano,unavailable,https://cdn.vnda.com.br/intibrand/2025/08/04/17_08_45_664_biqu-c3-8dni-20capanema-20p-c3-89rola-20frente-202-17080460.jpg?v=1755965170,public_catalog,2026-08-24T17:28:30.310313-03:00,jsonld:price,HIGH,200,,4,1.0,3,-1.872992458644389,-0.019824370114421643,81
4556,Biquíni Capanema Preto,https://www.intibrand.com/produto/biquini-capanema-preto-4556,VERÃO 2027,Biquínis,Preto,118.0,274.5,57.01,PP|P|M|G,"Minimalismo sofisticado define o biquíni Capanema. Seu top cortininha franzido ganha um charme extra com alças ajustáveis e aviamentos metálicos, que adicionam um toque de exclusividade. A calcinha, com tiras finas laterais, proporciona versatilidade e caimento perfeito. Ideal para compor looks sofisticados na praia ou na piscina. Composição: 84% Poliamida / 16% Elastano Modelo veste PP.",84% Poliamida / 16% Elastano,partial_or_variant_unavailable,https://cdn.vnda.com.br/intibrand/2025/08/04/17_14_14_198_biqu-c3-8dni-20capanema-20preto-20frente-203-17082540.jpg?v=1755965162,public_catalog,2026-08-24T17:28:30.310313-03:00,jsonld:price,HIGH,200,,4,1.0,3,-1.8343726237048787,-0.006601193866285399,81
5003,Biquíni Castillo Off-White,https://www.intibrand.com/produto/biquini-castillo-off-white-5003,VERÃO 2027,Biquínis,Off White,232.0,679.0,65.83,PP|P|M|G,"Biquíni Castillo une elegância e personalidade em uma proposta sofisticada. O top assimétrico ganha destaque pelo aviamento metálico exclusivo com o DNA da INTI, que confere um toque contemporâneo e sofisticado ao design. Possui bojo removível. A calcinha de modelagem asa delta clássica complementa o conjunto com caimento impecável, valorizando a silhueta e garantindo um visual atemporal e elegante. Confeccionado em malha fluity. Modelo veste PP.",,unavailable,https://cdn.vnda.com.br/intibrand/2026/08/19/16_05_44_414_biqu-c3-8dni-20castillo-20off-white-20frente-202-16086210.jpg?v=1787166355,public_catalog,2026-08-24T17:28:30.310313-03:00,jsonld:price,HIGH,200,,4,1.9661016949152543,1,-2.416356787344164,2.587347058053307,46
5005,Biquíni Castillo Preto,https://www.intibrand.com/produto/biquini-castillo-preto-5005,VERÃO 2027,Biquínis,Preto,232.0,679.0,65.83,PP|P|M|G,"Biquíni Castillo une elegância e personalidade em uma proposta sofisticada. O top assimétrico ganha destaque pelo aviamento metálico exclusivo com o DNA da INTI, que confere um toque contemporâneo e sofisticado ao design. Possui bojo removível. A calcinha de modelagem asa delta clássica complementa o conjunto com caimento impecável, valorizando a silhueta e garantindo um visual atemporal e elegante. Confeccionado em malha fluity. Modelo veste PP.",,partial_or_variant_unavailable,https://cdn.vnda.com.br/intibrand/2026/08/19/17_11_48_493_biqu-c3-8dni-20castillo-20preto-20frente-20-1-17083250.jpg?v=1787170318,public_catalog,2026-08-24T17:28:30.310313-03:00,jsonld:price,HIGH,200,,4,1.9661016949152543,1,-2.468455433996036,2.6188847750747652,46
5006,Biquíni Castillo Terracota,https://www.intibrand.com/produto/biquini-castillo-terracota-5006,VERÃO 2027,Biquínis,Terracota,232.0,679.0,65.83,PP|P|M|G,"Biquíni Castillo une elegância e personalidade em uma proposta sofisticada. O top assimétrico ganha destaque pelo aviamento metálico exclusivo com o DNA da INTI, que confere um toque contemporâneo e sofisticado ao design. Possui bojo removível. A calcinha de modelagem asa delta clássica complementa o conjunto com caimento impecável, valorizando a silhueta e garantindo um visual atemporal e elegante. Confeccionado em malha de microfibra levemente acetinada. Modelo veste PP.",,partial_or_variant_unavailable,https://cdn.vnda.com.br/intibrand/2026/08/19/17_10_54_845_biqu-c3-8dni-20castillo-20terracota-20frente-20-1-17088710.jpg?v=1787170276,public_catalog,2026-08-24T17:28:30.310313-03:00,jsonld:price,HIGH,200,,4,1.9661016949152543,1,-2.4741680874970555,2.592533313862985,46
3494,Biquíni Clark Fúcsia,https://www.intibrand.com/produto/biquini-clark-fucsia-3494,VERÃO 2027,Biquínis,Fúcsia,95.0,219.5,56.72,PP|P|M|G|GG,"Top drapeado minimalista com alças reguláveis. Detalhe de argolas nas laterais, não enferrujam e não esquentam. Fechamento posterior por amarração. Calcinha estilo tanga com duas alcinhas e argolas laterais. Confeccionado em Malha Super Liberty. Composição: 84% Poliamida 16% Elastano Modelo veste PP.",84% Poliamida 16% Elastano,unavailable,https://cdn.vnda.com.br/intibrand/2022/10/19/10_10_5_521_BIQUC38DNICLARKMAGENTAFRENTE.jpg?v=1666186498,public_catalog,2026-08-24T17:28:30.310313-03:00,jsonld:price,HIGH,200,,5,0.8050847457627118,3,-1.3729529879407039,-0.08435387823244976,81
4283,Biquíni Conti Castanho,https://www.intibrand.com/produto/biquini-conti-castanho-4283,VERÃO 2027,Biquínis,Castanho,116.0,289.5,59.93,PP|P|M|G|GG,Top com aviamento personalizado banhado à ouro e modelagem que permite diversas amarrações. Calcinha de lacinho com ponteiras banhadas. Modelo veste PP.,,unavailable,https://cdn.vnda.com.br/intibrand/2024/11/14/16_19_59_453_16_11_1_185_biquc38dni20conti20castanho20frente201.jpg?v=1731612006,public_catalog,2026-08-24T17:28:30.310313-03:00,jsonld:price,HIGH,200,,5,0.9830508474576272,3,-1.520157954134993,0.4073361890389352,81
4280,Biquíni Conti Pérola,https://www.intibrand.com/produto/biquini-conti-perola-4280,VERÃO 2027,Biquínis,Pérola,116.0,289.5,59.93,PP|P|M|G|GG,Top com aviamento personalizado banhado à ouro e modelagem que permite diversas amarrações. Calcinha de lacinho com ponteiras banhadas. Modelo veste PP.,,unavailable,https://cdn.vnda.com.br/intibrand/2024/11/14/16_30_29_0_16_11_9_900_biquc38dni20conti20pc389rola20frente201.jpg?v=1731612667,public_catalog,2026-08-24T17:28:30.310313-03:00,jsonld:price,HIGH,200,,5,0.9830508474576272,3,-1.551864039759178,0.417955897271167,81
4284,Biquíni Conti Vermelho Carmim,https://www.intibrand.com/produto/biquini-conti-vermelho-carmim-4284,VERÃO 2027,Biquínis,Vermelho Carmim,116.0,289.5,59.93,PP|P|M|G|GG,Top com aviamento personalizado banhado à ouro e modelagem que permite diversas amarrações. Calcinha de lacinho com ponteiras banhadas. Modelo veste PP.,,unavailable,https://cdn.vnda.com.br/intibrand/2024/11/14/16_23_27_287_16_11_5_514_biquc38dni20conti20vermelho20carmin20frentelado.jpg?v=1731612215,public_catalog,2026-08-24T17:28:30.310313-03:00,jsonld:price,HIGH,200,,5,0.9830508474576272,3,-1.5178342020120892,0.4043651441154875,81
3498,Biquíni Cyprus Azul Turquesa,https://www.intibrand.com/produto/biquini-cyprus-azul-turquesa-3498,VERÃO 2027,Biquínis,Azul Turquesa,95.0,214.5,55.71,PP|P|M|G|GG,"Top triangular com tecido canelado, possui bojo removível, modelo cortininha e alças finas. Com fechamento posterior por amarração. Calcinha com tecido canelado, acabamento todo embutido, alças de sustentação finas e fechamento por amarração. Composição: 98% Poliamida 2% Elastano Forro: 84% Poliamida 16% Elastano Modelo veste PP.",98% Poliamida 2% Elastano Forro: 84% Poliamida 16% Elastano,unavailable,https://cdn.vnda.com.br/intibrand/2022/08/25/17_8_5_564_BIQUNICYPRUSAZULTURQUESAFRENTE.jpg?v=1661459377,public_catalog,2026-08-24T17:28:30.310313-03:00,jsonld:price,HIGH,200,,5,0.8050847457627118,3,-1.3445775477340678,-0.12462108741272633,81
3499,Biquíni Cyprus Fúcsia,https://www.intibrand.com/produto/biquini-cyprus-fucsia-3499,VERÃO 2027,Biquínis,Fúcsia,95.0,214.5,55.71,PP|P|M|G|GG,"Top triangular com tecido canelado, possui bojo removível, modelo cortininha e alças finas. Com fechamento posterior por amarração. Calcinha com tecido canelado, acabamento todo embutido, alças de sustentação finas e fechamento por amarração. Composição: 98% Poliamida 2% Elastano Forro: 84% Poliamida 16% Elastano Modelo veste PP.",98% Poliamida 2% Elastano Forro: 84% Poliamida 16% Elastano,unavailable,https://cdn.vnda.com.br/intibrand/2022/10/19/11_10_1_160_BIQUC38DNICYPRUSFUCSIAFRENTE.jpg?v=1666188662,public_catalog,2026-08-24T17:28:30.310313-03:00,jsonld:price,HIGH,200,,5,0.8050847457627118,3,-1.3421163650688503,-0.12362611392564755,81
3500,Biquíni Cyprus Off-White,https://www.intibrand.com/produto/biquini-cyprus-off-white-3500,VERÃO 2027,Biquínis,Off White,95.0,214.5,55.71,PP|P|M|G|GG,"Top triangular com tecido canelado, possui bojo removível, modelo cortininha e alças finas. Com fechamento posterior por amarração. Calcinha com tecido canelado, acabamento todo embutido, alças de sustentação finas e fechamento por amarração. Composição: 98% Poliamida 2% Elastano Forro: 84% Poliamida 16% Elastano Modelo veste PP.",98% Poliamida 2% Elastano Forro: 84% Poliamida 16% Elastano,unavailable,https://cdn.vnda.com.br/intibrand/2022/08/25/17_8_0_062_BIQUNICYPRUSOFFWHITEFRENTE.jpg?v=1661459757,public_catalog,2026-08-24T17:28:30.310313-03:00,jsonld:price,HIGH,200,,5,0.8050847457627118,3,-1.2897254968736427,-0.12886184595775232,81
4424,Biquíni Dion Preto,https://www.intibrand.com/produto/biquini-dion-preto-4424,VERÃO 2027,Biquínis,Preto,105.0,284.5,63.09,P|M|G,"O Biquíni Dion é a escolha perfeita para quem aprecia um visual minimalista e elegante, combinando design com detalhes sofisticados. O aviamento central do top adiciona um toque moderno à peça clássica. Com alças finas, o modelo garante delicadeza e um ajuste perfeito ao corpo. Composição: 84% Poliamida 16% Elastano. Modelo veste PP.",84% Poliamida 16% Elastano.,unavailable,https://cdn.vnda.com.br/intibrand/2025/01/31/12_42_52_554_12_1_2_290_biquc38dni20dion20preto20frente202201.jpg?v=1738338180,public_catalog,2026-08-24T17:28:30.310313-03:00,jsonld:price,HIGH,200,,3,0.8898305084745762,3,-2.4379042431901774,-0.26814118746545074,81
