product_id,name,url,collection,category,color,price,original_price,discount_pct,sizes,description,composition,availability_text,image_urls,source,collected_at,price_source,price_confidence,price_http_status,price_error,size_count,price_position,size_depth,markdown_pressure,color_support,product_strategic_score,product_role,similar_products,redundancy_watch,recommended_action
4922,BIQUÍNI EASTON + PAREÔ GRAZIA | PRETO,https://www.intibrand.com/produto/biquini-easton-pareo-grazia-preto-4922,VERÃO 2027,Biquínis,Preto,1261.6,,0.0,PP|P|M|G,"Conjunto composto pelo Biquíni Easton e Pareô Grazia. O biquíni possui design minimalista e atemporal, com top versátil que pode ser usado com ou sem alças, além de detalhe franzido que valoriza o busto. A calcinha tem modelagem clássica e confortável. O pareô longo completa a produção com drapeado na cintura e aviamento exclusivo da coleção, banhado a ouro.",,partial_or_variant_unavailable,https://cdn.vnda.com.br/intibrand/2026/05/13/10_20_55_244_gaby-20v-c3-8ddeos-20-20-story-20-202026-05-13t102022-927-10051810.jpg?v=1778678459,public_catalog,2026-08-24T17:28:30.310313-03:00,jsonld:price,HIGH,200,,4,100.0,44.54545454545455,2.727272727272727,73.93526405451448,80.4,PREMIUM_ANCHOR,0,False,"Proteger percepção de valor, conteúdo e disponibilidade de grade; candidato a âncora premium."
4920,BODY ROCCO + PANTALONA FLARE | PRETO,https://www.intibrand.com/produto/body-rocco-pantalona-flare-preto-4920,VERÃO 2027,Bodies,Preto,1651.1,,0.0,P|M|G|34|36|38|40|42|44,"Combinação composta pelo Body Rocco e Pantalona Flare. Em uma proposta sofisticada e contemporânea, as peças unem modelagens marcantes e caimento fluido. O body se destaca pela manga longa única e detalhe de abertura que percorre a lateral até as costas, trazendo ousadia na medida certa. A pantalona flare de alfaiataria complementa o visual com leveza, fluidez e recortes frontais amplos, garantindo elegância e sofisticação.",,partial_or_variant_unavailable,https://cdn.vnda.com.br/intibrand/2026/05/13/08_30_52_213_body-20rocco-20preto-20-2b-20pantalona-20flare-20preta-20lado-08055390.jpg?v=1778671869,public_catalog,2026-08-24T17:28:30.310313-03:00,jsonld:price,HIGH,200,,9,93.26923076923077,98.07692307692307,50.96153846153846,65.92844974446336,80.2,PREMIUM_ANCHOR,0,False,"Proteger percepção de valor, conteúdo e disponibilidade de grade; candidato a âncora premium."
4984,Vestido Salvi Preto,https://www.intibrand.com/produto/vestido-salvi-preto-4984,VERÃO 2027,Vestidos,Preto,1989.0,,0.0,34|36|38|40|42|44,"O Vestido Salvi combina a fluidez da malha jersey a uma construção sofisticada que valoriza a silhueta. O modelo apresenta decote fechado na parte frontal, ombreiras e recortes estratégicos na cintura, que definem a estrutura da peça. Os drapeados transpassados criam um efeito elegante e equilibram as proporções, enquanto o decote profundo nas costas revela a feminilidade de forma marcante. A cauda alongada completa a silhueta, proporcionando movimento e imponência ao visual. Composição: 96% Poliéster / 4% Elastano Modelo veste 34.",96% Poliéster / 4% Elastano,partial_or_variant_unavailable,https://cdn.vnda.com.br/intibrand/2026/08/21/15_49_12_39_vestido-20salvi-20preto-20frente-15082080.jpg?v=1787338178,public_catalog,2026-08-24T17:28:30.310313-03:00,jsonld:price,HIGH,200,,6,87.5,86.70520231213872,50.28901734104046,87.22316865417376,79.7,PREMIUM_ANCHOR,3,True,Revisar sobreposição estrutural com itens semelhantes; validar diferenciação com vendas e margem quando disponíveis.
4970,Vestido Fontaine Preto,https://www.intibrand.com/produto/vestido-fontaine-preto-4970,VERÃO 2027,Vestidos,Preto,1989.0,,0.0,34|36|38|40|42|44,"O Vestido Fontaine traduz a sofisticação da alfaiataria em uma silhueta elegante e atemporal. Longo, possui busto estruturado com decote arredondado, cintura marcada e caimento reto, valorizando a feminilidade de forma singular. Confeccionado em crepe de alfaiataria, traz faixa removível no pescoço, fixada por botões de pressão internos, que permite diferentes formas de uso. A fenda nas costas garante maior conforto ao caminhar, enquanto o fechamento por zíper invisível mantém o acabamento impecável. Composição: 95% Poliéster / 5% Elastano Modelo veste 34.",95% Poliéster / 5% Elastano,partial_or_variant_unavailable,https://cdn.vnda.com.br/intibrand/2026/08/24/10_25_35_713_artes-20site-20-18-10086080.jpg?v=1787577938,public_catalog,2026-08-24T17:28:30.310313-03:00,jsonld:price,HIGH,200,,6,87.5,86.70520231213872,50.28901734104046,87.22316865417376,79.7,PREMIUM_ANCHOR,3,True,Revisar sobreposição estrutural com itens semelhantes; validar diferenciação com vendas e margem quando disponíveis.
4980,Vestido Walker Preto,https://www.intibrand.com/produto/vestido-walker-preto-4980,VERÃO 2027,Vestidos,Preto,1989.0,,0.0,34|36|38|40|42|44,"O Vestido Walker combina a sofisticação da alfaiataria com uma modelagem contemporânea. Longo e ajustado ao corpo, valoriza a silhueta e traz recorte orgânico no decote, inspirado no design marcante da Blusa Moonson. Possui forro, fechamento no pescoço com botão de pressão, fenda nas costas e zíper invisível. Uma peça elegante e marcante, ideal para ocasiões especiais. Composição: 93% Poliéster / 7% Elastano Modelo veste 34.",93% Poliéster / 7% Elastano,partial_or_variant_unavailable,https://cdn.vnda.com.br/intibrand/2026/08/20/17_41_42_863_gaby-20fotos-20-202026-08-20t174120-663-17083830.jpg?v=1787258508,public_catalog,2026-08-24T17:28:30.310313-03:00,jsonld:price,HIGH,200,,6,87.5,86.70520231213872,50.28901734104046,87.22316865417376,79.7,PREMIUM_ANCHOR,3,True,Revisar sobreposição estrutural com itens semelhantes; validar diferenciação com vendas e margem quando disponíveis.
4777,Vestido Roland Preto,https://www.intibrand.com/produto/vestido-roland-preto-4777,VERÃO 2027,Vestidos,Preto,1989.0,,0.0,34|36|38|40|42|44,"Elegância que se revela nos detalhes. O vestido Roland é a versão longa de um best-seller INTI, com drapeado ao longo de todo o comprimento que acompanha a silhueta de forma elegante, além de ombreiras que reforçam a estrutura. Um design atemporal para ocasiões especiais. Composição: 96% Poliéster / 4% Elastano Modelo veste 34.",96% Poliéster / 4% Elastano,partial_or_variant_unavailable,https://cdn.vnda.com.br/intibrand/2026/08/19/16_31_59_593_vestido-20roland-20preto-20frente-20-1-20-1-16081440.jpg?v=1787167924,public_catalog,2026-08-24T17:28:30.310313-03:00,jsonld:price,HIGH,200,,6,87.5,86.70520231213872,50.28901734104046,87.22316865417376,79.7,PREMIUM_ANCHOR,3,True,Revisar sobreposição estrutural com itens semelhantes; validar diferenciação com vendas e margem quando disponíveis.
4911,BODY EMMA + PANTALONA BRAXTON | PRETO,https://www.intibrand.com/produto/body-emma-pantalona-braxton-preto-4911,VERÃO 2027,Bodies,Preto,1689.1,,0.0,34|36|38|40|42|44,"Em uma proposta minimalista e sofisticada, as peças unem leveza, elegância e modernidade. O body possui modelagem fluida e gola dobrada com fechamento posterior por botões, enquanto a calça reta em alfaiataria se destaca pelo detalhe assimétrico acetinado no cós e nas laterais, trazendo um toque contemporâneo ao visual.",,partial_or_variant_unavailable,https://cdn.vnda.com.br/intibrand/2026/05/11/15_50_33_270_body-20emma-20preto-20-2b-20pantalona-20braxton-20preta-20frente-20-4-15052050.jpg?v=1778525440,public_catalog,2026-08-24T17:28:30.310313-03:00,jsonld:price,HIGH,200,,6,97.11538461538461,90.38461538461539,50.96153846153846,65.92844974446336,79.6,PREMIUM_ANCHOR,0,False,"Proteger percepção de valor, conteúdo e disponibilidade de grade; candidato a âncora premium."
4919,BODY ROCCO + PANTALONA FLARE | OFF-WHITE,https://www.intibrand.com/produto/body-rocco-pantalona-flare-off-white-4919,VERÃO 2027,Bodies,Off White,1651.1,,0.0,P|M|G|34|36|38|40|42|44,"Combinação composta pelo Body Rocco e Pantalona Flare. Em uma proposta sofisticada e contemporânea, as peças unem modelagens marcantes e caimento fluido. O body se destaca pela manga longa única e detalhe de abertura que percorre a lateral até as costas, trazendo ousadia na medida certa. A pantalona flare de alfaiataria complementa o visual com leveza, fluidez e recortes frontais amplos, garantindo elegância e sofisticação.",,partial_or_variant_unavailable,https://cdn.vnda.com.br/intibrand/2026/05/13/08_27_51_222_body-20rocco-20off-white-20-2b-20pantalona-20flare-20off-white-20frente-20-1-08054030.jpg?v=1778671676,public_catalog,2026-08-24T17:28:30.310313-03:00,jsonld:price,HIGH,200,,9,93.26923076923077,98.07692307692307,50.96153846153846,62.862010221465084,79.5,PREMIUM_ANCHOR,0,False,"Proteger percepção de valor, conteúdo e disponibilidade de grade; candidato a âncora premium."
4924,BIQUÍNI VITTO + PAREÔ GRAZIA | PÉROLA,https://www.intibrand.com/produto/biquini-vitto-pareo-grazia-perola-4924,VERÃO 2027,Biquínis,Pérola,1252.1,,0.0,PP|P|M|G,"Combinação composta pelo Biquíni Vitto e Pareô Grazia. O biquíni traz uma estética sofisticada, com top triangular e aviamento metálico nas costas que substitui o fechamento tradicional, adicionando um toque moderno à peça. A calcinha de amarração lateral completa o visual com leveza e elegância. O pareô longo finaliza a produção com drapeado na cintura e aviamento exclusivo da coleção, banhado a ouro.",,partial_or_variant_unavailable,https://cdn.vnda.com.br/intibrand/2026/05/13/10_59_13_25_biqu-c3-8dni-20vitto-20p-c3-89rola-20-2b-20pare-c3-94-20grazia-20p-c3-89rola-20frente-20-2-10054380.jpg?v=1778680753,public_catalog,2026-08-24T17:28:30.310313-03:00,jsonld:price,HIGH,200,,4,99.0909090909091,44.54545454545455,2.727272727272727,69.33560477001703,79.1,PREMIUM_ANCHOR,0,False,"Proteger percepção de valor, conteúdo e disponibilidade de grade; candidato a âncora premium."
4912,BODY EMMA + PANTALONA BRAXTON | OFF-WHITE,https://www.intibrand.com/produto/body-emma-pantalona-braxton-off-white-4912,VERÃO 2027,Bodies,Off White,1689.1,,0.0,34|36|38|40|42|44,"Em uma proposta minimalista e sofisticada, as peças unem leveza, elegância e modernidade. O body possui modelagem fluida e gola dobrada com fechamento posterior por botões, enquanto a calça reta em alfaiataria se destaca pelo detalhe assimétrico acetinado no cós e nas laterais, trazendo um toque contemporâneo ao visual.",,partial_or_variant_unavailable,https://cdn.vnda.com.br/intibrand/2026/05/11/15_54_59_313_body-20emma-20off-white-20-2b-20pantalona-20braxton-20off-white-20lado-20-3-15050110.jpg?v=1778525699,public_catalog,2026-08-24T17:28:30.310313-03:00,jsonld:price,HIGH,200,,6,97.11538461538461,90.38461538461539,50.96153846153846,62.862010221465084,79.0,PREMIUM_ANCHOR,0,False,"Proteger percepção de valor, conteúdo e disponibilidade de grade; candidato a âncora premium."
4907,BIQUÍNI EASTON + PAREÔ | MARROM,https://www.intibrand.com/produto/biquini-easton-pareo-marrom-4907,VERÃO 2027,Biquínis,Marrom,995.6,,0.0,PP|P|M|G|U,"Conjunto composto pelo Biquíni Easton e Pareô Longo em microfibra. O top possui modelagem versátil, podendo ser usado com ou sem alças, com detalhe franzido que valoriza o busto. A calcinha tem modelagem clássica e confortável. O pareô longo complementa a produção com caimento leve e fechamento por amarração através de faixas embutidas.",,partial_or_variant_unavailable,https://cdn.vnda.com.br/intibrand/2026/05/05/17_38_28_963_gaby-20v-c3-8ddeos-20-20-story-20-202026-05-05t173759-762-17055010.jpg?v=1778013517,public_catalog,2026-08-24T17:28:30.310313-03:00,jsonld:price,HIGH,200,,5,97.27272727272728,83.18181818181817,2.727272727272727,23.594548551959114,79.0,PREMIUM_ANCHOR,0,False,"Proteger percepção de valor, conteúdo e disponibilidade de grade; candidato a âncora premium."
4780,Vestido Maddox Off-White,https://www.intibrand.com/produto/vestido-maddox-off-white-4780,VERÃO 2027,Vestidos,Off White,2389.0,,0.0,34|36|38|40|42,"Com estrutura que remete a toques arquitetônicos e decote em V com barbatanas, o vestido Maddox possui modelagem imponente e comprimento longo, revelando a personalidade da mulher INTI com maestria. Um design que equilibra sofisticação e presença. Composição: 93% Poliéster / 7% Elastano Modelo veste 34.",93% Poliéster / 7% Elastano,partial_or_variant_unavailable,https://cdn.vnda.com.br/intibrand/2026/02/10/17_02_36_982_vestido-20maddox-20off-white-20-20frente-20-1-17022280.jpg?v=1770753789,public_catalog,2026-08-24T17:28:30.310313-03:00,jsonld:price,HIGH,200,,5,98.51190476190477,60.982658959537574,50.28901734104046,95.57069846678023,78.8,PREMIUM_ANCHOR,0,False,"Proteger percepção de valor, conteúdo e disponibilidade de grade; candidato a âncora premium."
4862,Cropped Carlo Off-White,https://www.intibrand.com/produto/cropped-carlo-off-white-4862,VERÃO 2027,Croppeds,Off White,859.0,,0.0,34|36|38|40|42|44,"Com design elegante e feminino, o Cropped Carlo se destaca pelo decote ombro a ombro com drapeado delicado e detalhe central que valoriza o busto. As mangas longas são removíveis, permitindo diferentes formas de uso e trazendo versatilidade à peça. Modelo veste 34.",,partial_or_variant_unavailable,https://cdn.vnda.com.br/intibrand/2026/04/01/18_12_17_482_gaby-20v-c3-8ddeos-20-20-story-20-202026-04-01t181131-884-18040470.jpg?v=1775077944,public_catalog,2026-08-24T17:28:30.310313-03:00,jsonld:price,HIGH,200,,6,98.4375,98.4375,51.5625,48.63713798977854,78.5,PREMIUM_ANCHOR,0,False,"Proteger percepção de valor, conteúdo e disponibilidade de grade; candidato a âncora premium."
4971,Vestido Fontaine Vermelho,https://www.intibrand.com/produto/vestido-fontaine-vermelho-4971,VERÃO 2027,Vestidos,Vermelho,1989.0,,0.0,34|36|38|40|42|44,"O Vestido Fontaine traduz a sofisticação da alfaiataria em uma silhueta elegante e atemporal. Longo, possui busto estruturado com decote arredondado, cintura marcada e caimento reto, valorizando a feminilidade de forma singular. Confeccionado em crepe de alfaiataria, traz faixa removível no pescoço, fixada por botões de pressão internos, que permite diferentes formas de uso. A fenda nas costas garante maior conforto ao caminhar, enquanto o fechamento por zíper invisível mantém o acabamento impecável. Composição: 95% Poliéster / 5% Elastano Modelo veste 34.",95% Poliéster / 5% Elastano,partial_or_variant_unavailable,https://cdn.vnda.com.br/intibrand/2026/08/24/10_25_58_552_artes-20site-20-20-10089340.jpg?v=1787577961,public_catalog,2026-08-24T17:28:30.310313-03:00,jsonld:price,HIGH,200,,6,87.5,86.70520231213872,50.28901734104046,80.06814310051107,78.3,PREMIUM_ANCHOR,4,True,Revisar sobreposição estrutural com itens semelhantes; validar diferenciação com vendas e margem quando disponíveis.
4778,Vestido Roland Vermelho,https://www.intibrand.com/produto/vestido-roland-vermelho-4778,VERÃO 2027,Vestidos,Vermelho,1989.0,,0.0,34|36|38|40|42|44,"Elegância que se revela nos detalhes. O vestido Roland é a versão longa de um best-seller INTI, com drapeado ao longo de todo o comprimento que acompanha a silhueta de forma elegante, além de ombreiras que reforçam a estrutura. Um design atemporal para ocasiões especiais. Composição: 96% Poliéster / 4% Elastano Modelo veste 34.",96% Poliéster / 4% Elastano,partial_or_variant_unavailable,https://cdn.vnda.com.br/intibrand/2026/08/19/16_36_43_125_gaby-20fotos-20-202026-08-19t163628-801-16086920.jpg?v=1787168207,public_catalog,2026-08-24T17:28:30.310313-03:00,jsonld:price,HIGH,200,,6,87.5,86.70520231213872,50.28901734104046,80.06814310051107,78.3,PREMIUM_ANCHOR,4,True,Revisar sobreposição estrutural com itens semelhantes; validar diferenciação com vendas e margem quando disponíveis.
4981,Vestido Walker Vermelho,https://www.intibrand.com/produto/vestido-walker-vermelho-4981,VERÃO 2027,Vestidos,Vermelho,1989.0,,0.0,34|36|38|40|42|44,"O Vestido Walker combina a sofisticação da alfaiataria com uma modelagem contemporânea. Longo e ajustado ao corpo, valoriza a silhueta e traz recorte orgânico no decote, inspirado no design marcante da Blusa Moonson. Possui forro, fechamento no pescoço com botão de pressão, fenda nas costas e zíper invisível. Uma peça elegante e marcante, ideal para ocasiões especiais. Composição: 93% Poliéster / 7% Elastano Modelo veste 34.",93% Poliéster / 7% Elastano,partial_or_variant_unavailable,https://cdn.vnda.com.br/intibrand/2026/08/24/16_58_32_492_vestido-20walker-20-20vermelho-20frente-202-20-16087070.jpg?v=1787601516,public_catalog,2026-08-24T17:28:30.310313-03:00,jsonld:price,HIGH,200,,6,87.5,86.70520231213872,50.28901734104046,80.06814310051107,78.3,PREMIUM_ANCHOR,4,True,Revisar sobreposição estrutural com itens semelhantes; validar diferenciação com vendas e margem quando disponíveis.
4985,Vestido Salvi Vermelho,https://www.intibrand.com/produto/vestido-salvi-vermelho-4985,VERÃO 2027,Vestidos,Vermelho,1989.0,,0.0,34|36|38|40|42|44,"O Vestido Salvi combina a fluidez da malha jersey a uma construção sofisticada que valoriza a silhueta. O modelo apresenta decote fechado na parte frontal, ombreiras e recortes estratégicos na cintura, que definem a estrutura da peça. Os drapeados transpassados criam um efeito elegante e equilibram as proporções, enquanto o decote profundo nas costas revela a feminilidade de forma marcante. A cauda alongada completa a silhueta, proporcionando movimento e imponência ao visual. Composição: 96% Poliéster / 4% Elastano Modelo veste 34.",96% Poliéster / 4% Elastano,partial_or_variant_unavailable,https://cdn.vnda.com.br/intibrand/2026/08/21/15_53_00_393_vestido-20salvi-20vermelho-20-20costas-202-15088470.jpg?v=1787338407,public_catalog,2026-08-24T17:28:30.310313-03:00,jsonld:price,HIGH,200,,6,87.5,86.70520231213872,50.28901734104046,80.06814310051107,78.3,PREMIUM_ANCHOR,4,True,Revisar sobreposição estrutural com itens semelhantes; validar diferenciação com vendas e margem quando disponíveis.
